transaction_id,customer_id,merchant_id,transaction_date,amount,currency,card_number,card_brand,card_type,card_subtype,merchant_name,merchant_category_code,merchant_category,merchant_description,transaction_status,authorization_code,region_code,region_name,country_code,timezone,customer_tier,customer_credit_limit,primary_department,sensitivity_level,risk_level,risk_score,is_international,is_online,processor_response_code,created_timestamp,updated_timestamp
TXN_B20C98609E96,CUST_419491,MERCH_37532,2024-12-18 18:30:49,101.19,USD,5***-****-****-1891,MASTERCARD,DEBIT,STANDARD,Gas Store #872,5541,GAS,Service Stations,APPROVED,AUTH887524,EUROPE,Europe,ES,Europe/London,SILVER,25000,OPERATIONS,PUBLIC,LOW,46.13,True,False,05,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_B994BF557572,CUST_362865,MERCH_22871,2024-10-20 11:16:38,292.29,USD,3***-******-35362,AMEX,CREDIT,CASHBACK,Transport Store #326,4111,TRANSPORT,"Transportation, Suburban and Local",APPROVED,AUTH609462,US_WEST,US West,US,America/Los_Angeles,STANDARD,10000,OPERATIONS,PUBLIC,LOW,32.83,False,True,51,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_D93797CD307B,CUST_946934,MERCH_51462,2025-06-02 12:56:09,590.38,USD,5***-****-****-8863,MASTERCARD,CREDIT,REWARDS,Liquor Store #474,5921,LIQUOR,"Package Stores, Beer, Wine, Liquor",APPROVED,AUTH566991,ASIA_PAC,Asia Pacific,AU,Asia/Tokyo,GOLD,100000,COMPLIANCE,PUBLIC,LOW,77.48,False,True,14,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_343BB6382FD3,CUST_776909,MERCH_89511,2025-05-12 23:18:03,168.82,USD,5***-****-****-2235,MASTERCARD,DEBIT,STANDARD,Financial Store #914,6051,FINANCIAL,"Non-FI, Money Orders",APPROVED,AUTH119535,US_EAST,US East,US,America/New_York,STANDARD,10000,COMPLIANCE,INTERNAL,MEDIUM,81.26,False,False,41,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_42EA057F2FEA,CUST_138436,MERCH_82298,2025-07-08 11:42:04,296.85,USD,6***-****-****-3193,DISCOVER,PREPAID,GIFT,Gas Store #476,5541,GAS,Service Stations,APPROVED,AUTH625465,EUROPE,Europe,ES,Europe/London,STANDARD,10000,CUSTOMER_SERVICE,PUBLIC,LOW,9.06,False,True,41,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_79B920A55FC9,CUST_989173,MERCH_90482,2025-08-16 08:14:15,484.03,USD,5***-****-****-6878,MASTERCARD,CREDIT,REWARDS,Gas Store #42,5541,GAS,Service Stations,APPROVED,AUTH329448,US_WEST,US West,US,America/Los_Angeles,STANDARD,10000,CUSTOMER_SERVICE,PUBLIC,LOW,23.17,False,False,41,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_1FB6EFD8448D,CUST_144887,MERCH_97632,2024-09-27 02:43:42,784.76,USD,6***-****-****-6309,DISCOVER,CREDIT,TRAVEL,Entertainment Store #106,7995,ENTERTAINMENT,"Betting, Gambling",DECLINED,AUTH837920,US_WEST,US West,US,America/Los_Angeles,STANDARD,10000,COMPLIANCE,INTERNAL,MEDIUM,83.49,False,True,54,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_ED93C997D841,CUST_785428,MERCH_59613,2024-12-07 04:21:40,564.73,USD,4***-****-****-6781,VISA,DEBIT,STANDARD,Financial Store #837,6051,FINANCIAL,"Non-FI, Money Orders",APPROVED,AUTH461792,EUROPE,Europe,IT,Europe/London,STANDARD,10000,FRAUD,CONFIDENTIAL,HIGH,79.27,True,True,61,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_E2034D239D38,CUST_273650,MERCH_40145,2025-07-25 21:21:46,63.57,USD,5***-****-****-7793,MASTERCARD,CREDIT,REWARDS,Gas Store #831,5541,GAS,Service Stations,APPROVED,AUTH446265,US_EAST,US East,US,America/New_York,STANDARD,10000,OPERATIONS,PUBLIC,LOW,48.15,False,False,61,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_A4215E9F34F1,CUST_320939,MERCH_87436,2024-11-02 22:30:31,316.62,USD,5***-****-****-3406,MASTERCARD,CREDIT,CASHBACK,Grocery Store #58,5411,GROCERY,"Grocery Stores, Supermarkets",APPROVED,AUTH274421,US_WEST,US West,US,America/Los_Angeles,STANDARD,10000,OPERATIONS,PUBLIC,LOW,92.24,False,True,43,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_5EA542709406,CUST_189913,MERCH_38389,2024-11-06 00:57:47,398.33,USD,6***-****-****-9369,DISCOVER,CREDIT,CASHBACK,Gas Store #271,5541,GAS,Service Stations,APPROVED,AUTH275868,ASIA_PAC,Asia Pacific,AU,Asia/Tokyo,STANDARD,10000,OPERATIONS,PUBLIC,LOW,92.24,True,True,54,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_0C50E2E61D2A,CUST_504186,MERCH_27329,2025-08-27 18:23:14,309.3,USD,6***-****-****-9706,DISCOVER,CREDIT,CASHBACK,Gas Store #516,5541,GAS,Service Stations,APPROVED,AUTH888930,US_EAST,US East,US,America/New_York,PREMIUM,500000,OPERATIONS,RESTRICTED,LOW,9.32,False,True,00,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_C2E7A9C19323,CUST_912510,MERCH_98940,2025-03-17 20:30:21,810.6,USD,4***-****-****-7246,VISA,CREDIT,CASHBACK,Financial Store #359,6051,FINANCIAL,"Non-FI, Money Orders",APPROVED,AUTH717661,ASIA_PAC,Asia Pacific,JP,Asia/Tokyo,STANDARD,10000,FRAUD,CONFIDENTIAL,HIGH,42.55,False,False,41,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_F3BBCAB87FE7,CUST_187889,MERCH_47128,2025-02-04 06:19:17,1316.0,USD,4***-****-****-7698,VISA,CREDIT,REWARDS,Apparel Store #371,5691,APPAREL,Men's and Women's Clothing,APPROVED,AUTH211760,ASIA_PAC,Asia Pacific,SG,Asia/Tokyo,SILVER,25000,CUSTOMER_SERVICE,INTERNAL,LOW,42.61,False,False,54,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_66D2FA6D5535,CUST_692099,MERCH_57925,2024-11-20 00:34:37,305.62,USD,5***-****-****-8925,MASTERCARD,CREDIT,CASHBACK,Liquor Store #260,5921,LIQUOR,"Package Stores, Beer, Wine, Liquor",APPROVED,AUTH421549,EUROPE,Europe,ES,Europe/London,STANDARD,10000,COMPLIANCE,PUBLIC,LOW,34.44,False,True,05,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_99EFC2E1B410,CUST_884140,MERCH_40116,2025-07-19 15:17:15,559.56,USD,4***-****-****-3633,VISA,DEBIT,STANDARD,Retail Store #399,5311,RETAIL,Department Stores,APPROVED,AUTH766764,ASIA_PAC,Asia Pacific,JP,Asia/Tokyo,STANDARD,10000,OPERATIONS,INTERNAL,MEDIUM,80.44,True,False,54,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_A268FE119784,CUST_192422,MERCH_18399,2025-05-24 10:47:10,423.99,USD,4***-****-****-1941,VISA,CREDIT,REWARDS,Liquor Store #969,5921,LIQUOR,"Package Stores, Beer, Wine, Liquor",DECLINED,AUTH911187,EUROPE,Europe,DE,Europe/London,SILVER,25000,COMPLIANCE,PUBLIC,LOW,64.03,False,True,41,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_1A963ECBC1C3,CUST_991884,MERCH_96099,2024-12-13 12:49:23,1316.94,USD,5***-****-****-2422,MASTERCARD,CREDIT,TRAVEL,Apparel Store #283,5691,APPAREL,Men's and Women's Clothing,APPROVED,AUTH917546,EUROPE,Europe,IT,Europe/London,GOLD,100000,OPERATIONS,INTERNAL,LOW,35.31,False,False,41,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_15358BEFB392,CUST_642892,MERCH_12014,2025-05-05 02:30:22,963.43,USD,3***-******-62947,AMEX,CREDIT,CASHBACK,Transport Store #589,4111,TRANSPORT,"Transportation, Suburban and Local",PENDING,AUTH104877,US_EAST,US East,US,America/New_York,STANDARD,10000,CUSTOMER_SERVICE,PUBLIC,LOW,17.5,False,True,05,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_D1F7024C40F5,CUST_627611,MERCH_48568,2025-06-08 05:07:36,498.49,USD,3***-******-59424,AMEX,DEBIT,STANDARD,Financial Store #577,6051,FINANCIAL,"Non-FI, Money Orders",APPROVED,AUTH607122,EUROPE,Europe,DE,Europe/London,STANDARD,10000,COMPLIANCE,PUBLIC,LOW,75.75,False,False,00,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_A679573F2E19,CUST_605382,MERCH_25239,2025-01-26 17:53:07,1042.68,USD,5***-****-****-5314,MASTERCARD,CREDIT,TRAVEL,Retail Store #255,5311,RETAIL,Department Stores,APPROVED,AUTH401244,EUROPE,Europe,UK,Europe/London,GOLD,100000,OPERATIONS,INTERNAL,LOW,39.89,False,True,14,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_CD8964A452CA,CUST_599704,MERCH_51139,2025-06-24 05:29:07,499.27,USD,5***-****-****-4387,MASTERCARD,CREDIT,CASHBACK,Retail Store #235,5311,RETAIL,Department Stores,APPROVED,AUTH312616,EUROPE,Europe,DE,Europe/London,SILVER,25000,CUSTOMER_SERVICE,PUBLIC,LOW,83.63,False,True,05,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_4D1A1420E621,CUST_225701,MERCH_20287,2025-08-26 09:53:09,788.51,USD,4***-****-****-5501,VISA,CREDIT,TRAVEL,Entertainment Store #503,7995,ENTERTAINMENT,"Betting, Gambling",APPROVED,AUTH291755,ASIA_PAC,Asia Pacific,AU,Asia/Tokyo,STANDARD,10000,COMPLIANCE,PUBLIC,LOW,39.79,True,True,54,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_9BD1F065295E,CUST_601554,MERCH_80879,2025-03-09 06:57:30,262.79,USD,5***-****-****-1137,MASTERCARD,CREDIT,CASHBACK,Entertainment Store #13,7995,ENTERTAINMENT,"Betting, Gambling",PENDING,AUTH806848,US_EAST,US East,US,America/New_York,STANDARD,10000,COMPLIANCE,PUBLIC,LOW,37.94,False,True,51,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_10CF323D2BA0,CUST_479167,MERCH_90318,2024-11-22 00:59:21,406.53,USD,3***-******-37594,AMEX,CREDIT,REWARDS,Entertainment Store #430,7995,ENTERTAINMENT,"Betting, Gambling",PENDING,AUTH834750,EUROPE,Europe,FR,Europe/London,GOLD,100000,COMPLIANCE,PUBLIC,LOW,36.51,False,False,61,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_1DF294510A38,CUST_288627,MERCH_84895,2025-08-10 04:09:56,393.27,USD,4***-****-****-3450,VISA,CREDIT,TRAVEL,Retail Store #485,5999,RETAIL,Miscellaneous Retail,APPROVED,AUTH944804,US_WEST,US West,US,America/Los_Angeles,STANDARD,10000,OPERATIONS,PUBLIC,LOW,17.66,False,True,51,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_6DC306AA86C9,CUST_923481,MERCH_73782,2024-12-04 07:05:26,653.85,USD,4***-****-****-8807,VISA,DEBIT,STANDARD,Liquor Store #860,5921,LIQUOR,"Package Stores, Beer, Wine, Liquor",APPROVED,AUTH760458,EUROPE,Europe,UK,Europe/London,SILVER,25000,COMPLIANCE,PUBLIC,LOW,44.99,False,False,51,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_7C8C2336D0F7,CUST_477808,MERCH_83446,2025-05-21 17:07:43,1086.11,USD,3***-******-56544,AMEX,CREDIT,CASHBACK,Apparel Store #333,5691,APPAREL,Men's and Women's Clothing,APPROVED,AUTH805893,EUROPE,Europe,ES,Europe/London,SILVER,25000,CUSTOMER_SERVICE,INTERNAL,LOW,48.75,False,True,54,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_7F5AEB6C39F1,CUST_743473,MERCH_47555,2025-02-15 19:32:41,850.41,USD,5***-****-****-2296,MASTERCARD,CREDIT,REWARDS,Transport Store #166,4111,TRANSPORT,"Transportation, Suburban and Local",APPROVED,AUTH460317,ASIA_PAC,Asia Pacific,SG,Asia/Tokyo,STANDARD,10000,OPERATIONS,PUBLIC,LOW,31.35,False,False,54,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_9FB57425B3FB,CUST_384424,MERCH_68313,2024-10-30 04:14:46,586.3,USD,6***-****-****-5122,DISCOVER,CREDIT,CASHBACK,Liquor Store #964,5921,LIQUOR,"Package Stores, Beer, Wine, Liquor",APPROVED,AUTH880009,EUROPE,Europe,UK,Europe/London,STANDARD,10000,COMPLIANCE,INTERNAL,MEDIUM,21.06,False,True,05,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_6B2D52F46267,CUST_166891,MERCH_72021,2025-05-23 22:16:21,466.14,USD,4***-****-****-6068,VISA,CREDIT,CASHBACK,Restaurant Store #235,5812,RESTAURANT,"Eating Places, Restaurants",APPROVED,AUTH359414,US_EAST,US East,US,America/New_York,PREMIUM,500000,CUSTOMER_SERVICE,RESTRICTED,LOW,44.32,False,True,14,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_FB1C83EB9398,CUST_652329,MERCH_32361,2025-09-09 16:17:37,228.85,USD,3***-******-68306,AMEX,CREDIT,CASHBACK,Entertainment Store #139,7995,ENTERTAINMENT,"Betting, Gambling",APPROVED,AUTH831510,US_EAST,US East,US,America/New_York,PREMIUM,500000,COMPLIANCE,RESTRICTED,MEDIUM,59.08,False,False,54,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_B655A6EF9399,CUST_648887,MERCH_93858,2024-12-21 12:22:00,82.08,USD,5***-****-****-1001,MASTERCARD,CREDIT,CASHBACK,Restaurant Store #536,5812,RESTAURANT,"Eating Places, Restaurants",APPROVED,AUTH954987,EUROPE,Europe,DE,Europe/London,STANDARD,10000,OPERATIONS,PUBLIC,LOW,34.39,False,True,61,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_5B3C0388C666,CUST_892170,MERCH_72530,2025-02-03 17:24:11,393.37,USD,3***-******-61740,AMEX,CREDIT,CASHBACK,Apparel Store #256,5691,APPAREL,Men's and Women's Clothing,APPROVED,AUTH271200,EUROPE,Europe,IT,Europe/London,PREMIUM,500000,CUSTOMER_SERVICE,RESTRICTED,LOW,82.84,True,False,05,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_32B21D616B9B,CUST_542750,MERCH_91962,2024-12-25 00:23:33,424.65,USD,3***-******-33908,AMEX,CREDIT,TRAVEL,Retail Store #140,5999,RETAIL,Miscellaneous Retail,APPROVED,AUTH403662,US_WEST,US West,US,America/Los_Angeles,STANDARD,10000,OPERATIONS,PUBLIC,LOW,63.69,False,False,61,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_5A5B1BC1D028,CUST_296911,MERCH_52027,2024-10-30 04:14:22,359.02,USD,4***-****-****-4814,VISA,PREPAID,GIFT,Gas Store #93,5541,GAS,Service Stations,PENDING,AUTH258003,US_EAST,US East,US,America/New_York,GOLD,100000,OPERATIONS,PUBLIC,LOW,49.36,False,False,54,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_A758132B7BF5,CUST_426711,MERCH_75325,2024-10-03 09:06:17,136.92,USD,3***-******-61435,AMEX,CREDIT,TRAVEL,Restaurant Store #74,5812,RESTAURANT,"Eating Places, Restaurants",APPROVED,AUTH669578,EUROPE,Europe,IT,Europe/London,SILVER,25000,FRAUD,CONFIDENTIAL,HIGH,18.16,False,False,00,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_2668ECD4E588,CUST_227885,MERCH_42631,2025-04-02 00:09:30,672.69,USD,4***-****-****-8746,VISA,CREDIT,CASHBACK,Retail Store #399,5311,RETAIL,Department Stores,APPROVED,AUTH814544,ASIA_PAC,Asia Pacific,AU,Asia/Tokyo,STANDARD,10000,OPERATIONS,INTERNAL,MEDIUM,93.62,True,True,05,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_4EC85CC5E7A5,CUST_365617,MERCH_73075,2024-09-17 11:13:51,87.84,USD,5***-****-****-2960,MASTERCARD,DEBIT,STANDARD,Restaurant Store #406,5812,RESTAURANT,"Eating Places, Restaurants",APPROVED,AUTH927477,EUROPE,Europe,DE,Europe/London,GOLD,100000,CUSTOMER_SERVICE,PUBLIC,LOW,0.89,True,False,14,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_350AE758B215,CUST_489439,MERCH_21728,2025-06-10 23:38:30,270.49,USD,3***-******-26492,AMEX,CREDIT,REWARDS,Grocery Store #500,5411,GROCERY,"Grocery Stores, Supermarkets",APPROVED,AUTH343977,US_WEST,US West,US,America/Los_Angeles,GOLD,100000,OPERATIONS,PUBLIC,LOW,98.17,False,False,41,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_A5784FA0C27A,CUST_122390,MERCH_59514,2025-04-10 09:26:16,562.17,USD,4***-****-****-4109,VISA,CREDIT,REWARDS,Entertainment Store #581,7995,ENTERTAINMENT,"Betting, Gambling",APPROVED,AUTH295692,EUROPE,Europe,ES,Europe/London,STANDARD,10000,COMPLIANCE,PUBLIC,LOW,34.77,False,False,14,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_A8902BFF0A9B,CUST_172222,MERCH_79617,2025-02-05 19:43:54,590.92,USD,3***-******-12453,AMEX,DEBIT,STANDARD,Entertainment Store #635,7995,ENTERTAINMENT,"Betting, Gambling",APPROVED,AUTH998450,US_WEST,US West,US,America/Los_Angeles,SILVER,25000,COMPLIANCE,PUBLIC,LOW,77.6,True,False,05,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_E2068777CC37,CUST_790266,MERCH_80642,2025-01-14 16:16:17,238.72,USD,5***-****-****-1717,MASTERCARD,CREDIT,TRAVEL,Apparel Store #856,5691,APPAREL,Men's and Women's Clothing,APPROVED,AUTH236078,ASIA_PAC,Asia Pacific,SG,Asia/Tokyo,GOLD,100000,OPERATIONS,PUBLIC,LOW,87.35,True,True,61,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_CA3471134E4D,CUST_300924,MERCH_22943,2024-09-30 16:18:03,429.72,USD,6***-****-****-2161,DISCOVER,DEBIT,STANDARD,Financial Store #14,6051,FINANCIAL,"Non-FI, Money Orders",APPROVED,AUTH318877,US_EAST,US East,US,America/New_York,STANDARD,10000,COMPLIANCE,PUBLIC,LOW,92.84,False,True,61,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_1DB3E6E7D291,CUST_939930,MERCH_93744,2025-05-09 05:01:30,273.16,USD,6***-****-****-2153,DISCOVER,CREDIT,TRAVEL,Transport Store #855,4111,TRANSPORT,"Transportation, Suburban and Local",APPROVED,AUTH418667,US_EAST,US East,US,America/New_York,SILVER,25000,OPERATIONS,PUBLIC,LOW,94.46,False,True,05,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_1421C461E48B,CUST_860397,MERCH_40279,2025-06-29 13:47:14,1125.12,USD,5***-****-****-6864,MASTERCARD,CREDIT,CASHBACK,Apparel Store #691,5691,APPAREL,Men's and Women's Clothing,APPROVED,AUTH581003,ASIA_PAC,Asia Pacific,HK,Asia/Tokyo,GOLD,100000,OPERATIONS,INTERNAL,LOW,88.28,True,True,54,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_405486658B9C,CUST_629208,MERCH_54238,2025-08-05 17:23:59,378.0,USD,3***-******-93000,AMEX,CREDIT,CASHBACK,Transport Store #441,4111,TRANSPORT,"Transportation, Suburban and Local",APPROVED,AUTH966286,US_WEST,US West,US,America/Los_Angeles,STANDARD,10000,FRAUD,RESTRICTED,CRITICAL,60.84,True,False,43,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_1CB20E6BBAC0,CUST_477496,MERCH_69297,2025-08-23 09:12:57,315.8,USD,4***-****-****-4635,VISA,CREDIT,REWARDS,Retail Store #220,5999,RETAIL,Miscellaneous Retail,APPROVED,AUTH997287,ASIA_PAC,Asia Pacific,AU,Asia/Tokyo,STANDARD,10000,CUSTOMER_SERVICE,PUBLIC,LOW,2.17,False,True,05,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_A7C5784D1393,CUST_139569,MERCH_70341,2025-04-21 04:06:55,811.6,USD,5***-****-****-2264,MASTERCARD,CREDIT,REWARDS,Retail Store #741,5311,RETAIL,Department Stores,APPROVED,AUTH440464,EUROPE,Europe,IT,Europe/London,GOLD,100000,OPERATIONS,PUBLIC,LOW,17.29,True,False,00,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_1A2892E0D9D1,CUST_866288,MERCH_85534,2025-09-07 21:18:41,869.15,USD,3***-******-95561,AMEX,CREDIT,REWARDS,Transport Store #870,4111,TRANSPORT,"Transportation, Suburban and Local",DECLINED,AUTH731559,ASIA_PAC,Asia Pacific,JP,Asia/Tokyo,GOLD,100000,OPERATIONS,PUBLIC,LOW,63.39,False,True,43,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_2C389B72D309,CUST_649855,MERCH_15397,2025-02-11 04:43:18,485.66,USD,5***-****-****-4638,MASTERCARD,CREDIT,REWARDS,Gas Store #443,5541,GAS,Service Stations,APPROVED,AUTH403859,EUROPE,Europe,IT,Europe/London,STANDARD,10000,OPERATIONS,INTERNAL,MEDIUM,14.8,False,True,61,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_8BB8DE652AB7,CUST_699198,MERCH_16463,2024-11-27 13:17:42,246.49,USD,6***-****-****-9589,DISCOVER,CREDIT,CASHBACK,Gas Store #253,5541,GAS,Service Stations,APPROVED,AUTH354085,ASIA_PAC,Asia Pacific,JP,Asia/Tokyo,SILVER,25000,OPERATIONS,PUBLIC,LOW,26.63,False,False,05,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_E8E3FEA6F812,CUST_217996,MERCH_98047,2025-01-07 23:54:26,177.56,USD,3***-******-90769,AMEX,CREDIT,REWARDS,Transport Store #842,4111,TRANSPORT,"Transportation, Suburban and Local",APPROVED,AUTH941792,ASIA_PAC,Asia Pacific,HK,Asia/Tokyo,SILVER,25000,CUSTOMER_SERVICE,PUBLIC,LOW,62.32,False,True,41,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_E7A45B462FEC,CUST_309385,MERCH_99831,2025-05-10 18:57:07,463.73,USD,4***-****-****-1225,VISA,CREDIT,TRAVEL,Restaurant Store #352,5812,RESTAURANT,"Eating Places, Restaurants",APPROVED,AUTH827497,EUROPE,Europe,UK,Europe/London,GOLD,100000,CUSTOMER_SERVICE,PUBLIC,LOW,30.51,False,True,51,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_F5E5DC199643,CUST_319162,MERCH_80517,2024-11-05 12:14:35,1768.17,USD,3***-******-97590,AMEX,CREDIT,CASHBACK,Financial Store #19,6051,FINANCIAL,"Non-FI, Money Orders",APPROVED,AUTH494900,US_WEST,US West,US,America/Los_Angeles,SILVER,25000,COMPLIANCE,INTERNAL,MEDIUM,25.55,True,False,41,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_1FA34F35335F,CUST_927524,MERCH_90997,2025-08-08 12:46:42,456.87,USD,4***-****-****-2767,VISA,CREDIT,TRAVEL,Restaurant Store #20,5812,RESTAURANT,"Eating Places, Restaurants",APPROVED,AUTH406703,EUROPE,Europe,IT,Europe/London,GOLD,100000,CUSTOMER_SERVICE,PUBLIC,LOW,23.12,False,True,51,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_0E23C9C2B211,CUST_608205,MERCH_88263,2024-12-16 16:39:05,4619.12,USD,6***-****-****-5995,DISCOVER,CREDIT,CASHBACK,Financial Store #342,6051,FINANCIAL,"Non-FI, Money Orders",DECLINED,AUTH613731,US_EAST,US East,US,America/New_York,GOLD,100000,COMPLIANCE,INTERNAL,LOW,74.44,False,True,51,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_425466B3B34D,CUST_817552,MERCH_56125,2025-08-23 09:56:19,499.98,USD,3***-******-82737,AMEX,CREDIT,REWARDS,Grocery Store #972,5411,GROCERY,"Grocery Stores, Supermarkets",APPROVED,AUTH393804,EUROPE,Europe,DE,Europe/London,STANDARD,10000,OPERATIONS,INTERNAL,MEDIUM,15.17,False,True,05,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_F6FA0EAA1329,CUST_865344,MERCH_60096,2025-04-10 04:46:28,280.91,USD,6***-****-****-9869,DISCOVER,CREDIT,CASHBACK,Retail Store #701,5999,RETAIL,Miscellaneous Retail,DECLINED,AUTH938970,US_WEST,US West,US,America/Los_Angeles,SILVER,25000,OPERATIONS,PUBLIC,LOW,86.26,False,True,54,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_7BC343DA2A5C,CUST_907455,MERCH_29025,2025-06-20 23:39:43,19.59,USD,4***-****-****-7783,VISA,CREDIT,CASHBACK,Gas Store #985,5541,GAS,Service Stations,APPROVED,AUTH531228,US_WEST,US West,US,America/Los_Angeles,SILVER,25000,CUSTOMER_SERVICE,INTERNAL,MEDIUM,44.3,False,True,41,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_26F907E6C254,CUST_211957,MERCH_27241,2024-12-10 18:53:16,477.21,USD,3***-******-57089,AMEX,PREPAID,GIFT,Apparel Store #82,5691,APPAREL,Men's and Women's Clothing,APPROVED,AUTH821568,US_WEST,US West,US,America/Los_Angeles,PREMIUM,500000,OPERATIONS,RESTRICTED,LOW,13.41,False,False,14,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_DE6F9FD1F660,CUST_993522,MERCH_60785,2025-09-06 00:28:11,138.58,USD,5***-****-****-7767,MASTERCARD,CREDIT,REWARDS,Grocery Store #228,5411,GROCERY,"Grocery Stores, Supermarkets",APPROVED,AUTH878427,ASIA_PAC,Asia Pacific,SG,Asia/Tokyo,SILVER,25000,FRAUD,CONFIDENTIAL,HIGH,75.78,True,True,61,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_A673ADE59463,CUST_747033,MERCH_74217,2025-07-28 18:05:18,313.59,USD,6***-****-****-6126,DISCOVER,DEBIT,STANDARD,Liquor Store #404,5921,LIQUOR,"Package Stores, Beer, Wine, Liquor",APPROVED,AUTH741209,EUROPE,Europe,ES,Europe/London,STANDARD,10000,COMPLIANCE,PUBLIC,LOW,59.38,True,True,61,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_86A1190E1933,CUST_579094,MERCH_15559,2024-09-30 18:15:23,270.87,USD,4***-****-****-8201,VISA,CREDIT,CASHBACK,Financial Store #408,6051,FINANCIAL,"Non-FI, Money Orders",APPROVED,AUTH419348,US_WEST,US West,US,America/Los_Angeles,STANDARD,10000,COMPLIANCE,INTERNAL,MEDIUM,46.13,False,False,00,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_DDCBC7210E64,CUST_823468,MERCH_77760,2025-09-10 20:06:53,2246.39,USD,4***-****-****-9952,VISA,CREDIT,TRAVEL,Financial Store #139,6051,FINANCIAL,"Non-FI, Money Orders",APPROVED,AUTH512160,US_WEST,US West,US,America/Los_Angeles,SILVER,25000,COMPLIANCE,INTERNAL,MEDIUM,32.35,True,True,61,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_4043DA43D103,CUST_718990,MERCH_36467,2025-05-15 20:46:22,184.66,USD,5***-****-****-9383,MASTERCARD,CREDIT,REWARDS,Restaurant Store #627,5812,RESTAURANT,"Eating Places, Restaurants",APPROVED,AUTH267666,ASIA_PAC,Asia Pacific,HK,Asia/Tokyo,GOLD,100000,CUSTOMER_SERVICE,INTERNAL,MEDIUM,55.03,True,True,51,2025-09-11 14:47:23,2025-09-11 14:47:23
